ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
2.651425,0.432525,0.656425,2.76575,WALKING_UPSTAIRS,4
3.075975,0.3955,0.6118,3.16125,WALKING_UPSTAIRS,4
3.4023,0.40045,0.50695,3.463,WALKING_UPSTAIRS,4
3.65185,0.195633333,0.438916667,3.688166667,WALKING_UPSTAIRS,4
3.6512,-0.7966,0.451475,3.78025,WALKING_UPSTAIRS,4
3.257475,-2.0721,0.3416,3.89625,WALKING_UPSTAIRS,4
3.176175,-3.670725,0.127125,4.86875,WALKING_UPSTAIRS,4
2.431,-4.93425,-1.04785,5.651,WALKING_UPSTAIRS,4
0.00116,-6.95236,-3.42888,7.791,WALKING_UPSTAIRS,4
-0.011,-6.82255,-1.8119,7.0605,WALKING_UPSTAIRS,4
-0.19492,-3.9551,-2.50852,4.7696,WALKING_UPSTAIRS,4
-0.692333333,-1.459933333,-3.188433333,3.600333333,WALKING_UPSTAIRS,4
-0.980966667,-0.1338,-2.713566667,2.904666667,WALKING_UPSTAIRS,4
-0.615866667,0.887666667,0.224066667,1.596666667,WALKING_UPSTAIRS,4
-0.499575,1.458125,2.663375,3.09,WALKING_UPSTAIRS,4
-0.66525,0.820175,2.973025,3.186,WALKING_UPSTAIRS,4
-1.775475,-0.263525,2.70445,3.27,WALKING_UPSTAIRS,4
-2.3967,-1.21145,2.319375,3.56175,WALKING_UPSTAIRS,4
-1.660075,-2.247125,1.659925,3.298,WALKING_UPSTAIRS,4
0.075225,-2.8341,0.54765,2.944,WALKING_UPSTAIRS,4
1.8461,-2.792975,-0.804425,3.46275,WALKING_UPSTAIRS,4
2.123275,-2.355025,-0.812825,3.28075,WALKING_UPSTAIRS,4
1.281433333,-1.5641,0.1223,2.057666667,WALKING_UPSTAIRS,4
-0.9057,-0.6557,1.54068,2.0864,WALKING_UPSTAIRS,4
-3.25595,0.34215,1.43495,3.60175,WALKING_UPSTAIRS,4
-4.1161,0.992975,0.9094,4.3325,WALKING_UPSTAIRS,4
-4.899725,1.5532,0.9236,5.223,WALKING_UPSTAIRS,4
-5.79194,2.02502,1.08826,6.2326,WALKING_UPSTAIRS,4
-5.934666667,2.221866667,1.4789,6.507666667,WALKING_UPSTAIRS,4
-5.80558,2.46906,1.39162,6.4624,WALKING_UPSTAIRS,4
-4.8239,2.627525,0.81215,5.5585,WALKING_UPSTAIRS,4
-3.14405,2.55515,0.36085,4.07425,WALKING_UPSTAIRS,4
-1.9893,2.32725,0.50475,3.106,WALKING_UPSTAIRS,4
-1.08174,1.9599,1.14904,2.544,WALKING_UPSTAIRS,4
-0.6333,1.74058,1.2818,2.254,WALKING_UPSTAIRS,4
-0.25765,1.462275,1.370325,2.0295,WALKING_UPSTAIRS,4
0.1471,1.1292,0.642775,1.42125,WALKING_UPSTAIRS,4
0.291525,1.20085,-2.659525,2.9705,WALKING_UPSTAIRS,4
0.6137,0.994533333,-5.224733333,5.367666667,WALKING_UPSTAIRS,4
3.76644,-2.54552,0.7128,5.637,WALKING_UPSTAIRS,4
6.438275,-7.4304,6.285375,11.69425,WALKING_UPSTAIRS,4
4.3172,-8.528933333,3.410233333,10.222,WALKING_UPSTAIRS,4
2.1925,-6.686633333,-1.4308,7.292666667,WALKING_UPSTAIRS,4
0.78004,-1.6622,-3.30202,4.0572,WALKING_UPSTAIRS,4
-1.12535,1.97375,-1.0707,2.6875,WALKING_UPSTAIRS,4
-2.8396,3.037025,0.6355,4.21275,WALKING_UPSTAIRS,4
-3.55865,2.778375,0.747575,4.5845,WALKING_UPSTAIRS,4
-3.16615,1.33535,1.10025,3.6225,WALKING_UPSTAIRS,4
-2.0279,-1.320083333,2.180933333,3.492166667,WALKING_UPSTAIRS,4
-0.58195,-3.813425,1.138325,4.112,WALKING_UPSTAIRS,4
-0.8745,-3.0485,-2.0517,3.89425,WALKING_UPSTAIRS,4
-1.234633333,-0.995466667,-2.3229,2.832333333,WALKING_UPSTAIRS,4
-1.496333333,0.106166667,-1.0044,1.855333333,WALKING_UPSTAIRS,4
-1.37385,0.590633333,0.757733333,1.77,WALKING_UPSTAIRS,4
-0.306675,0.273625,1.68975,1.772,WALKING_UPSTAIRS,4
0.598875,0.0093,1.4866,1.62375,WALKING_UPSTAIRS,4
0.8989,0.068775,0.230875,1.026,WALKING_UPSTAIRS,4
0.81185,0.3965,-0.5891,1.081,WALKING_UPSTAIRS,4
0.85655,0.9805,-0.101533333,1.359333333,WALKING_UPSTAIRS,4
0.81855,1.663625,0.649,1.96625,WALKING_UPSTAIRS,4
0.709825,1.932875,0.39285,2.1075,WALKING_UPSTAIRS,4
0.669675,1.84345,-0.43145,2.0185,WALKING_UPSTAIRS,4
0.647833333,1.658433333,-0.822766667,1.962,WALKING_UPSTAIRS,4
