ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
0.7209,1.032725,-0.8592,1.557,WALKING_UPSTAIRS,3
0.60375,1.09025,-1.852425,2.23575,WALKING_UPSTAIRS,3
0.531375,1.42405,-0.621,1.711,WALKING_UPSTAIRS,3
-0.052025,1.1629,0.316125,1.272,WALKING_UPSTAIRS,3
-1.007125,1.06835,0.594525,1.60125,WALKING_UPSTAIRS,3
-0.703875,0.750825,1.4467,1.7915,WALKING_UPSTAIRS,3
-0.072375,0.123475,1.05575,1.079,WALKING_UPSTAIRS,3
0.01365,0.27855,0.88935,0.9415,WALKING_UPSTAIRS,3
-0.4238,0.4792,0.34945,0.7475,WALKING_UPSTAIRS,3
-0.4088,0.549075,0.0635,0.693,WALKING_UPSTAIRS,3
0.158925,0.5135,-0.203975,0.6465,WALKING_UPSTAIRS,3
1.1453,0.09755,-0.697075,1.35275,WALKING_UPSTAIRS,3
1.62575,-0.175825,-0.76765,1.81825,WALKING_UPSTAIRS,3
1.8056,-0.09365,-0.218975,1.8245,WALKING_UPSTAIRS,3
1.5209,-0.240175,-0.33795,1.603,WALKING_UPSTAIRS,3
1.253475,-1.23075,-0.954075,2.01775,WALKING_UPSTAIRS,3
1.6955,-2.397525,-0.439975,3.00025,WALKING_UPSTAIRS,3
2.88455,-2.699075,0.960275,4.08325,WALKING_UPSTAIRS,3
3.74265,-2.804825,0.9058,4.777,WALKING_UPSTAIRS,3
3.677075,-3.9064,-0.43205,5.402,WALKING_UPSTAIRS,3
3.360525,-4.824275,-1.059225,5.9765,WALKING_UPSTAIRS,3
2.278325,-3.741875,-1.26875,4.564,WALKING_UPSTAIRS,3
1.33335,-1.758275,-0.989225,2.4275,WALKING_UPSTAIRS,3
0.2928,-0.36855,-0.992525,1.17125,WALKING_UPSTAIRS,3
-0.5126,-0.89145,-1.53115,1.8975,WALKING_UPSTAIRS,3
0.262525,-2.214625,-0.06125,2.34375,WALKING_UPSTAIRS,3
0.5833,-1.8458,1.5557,2.5015,WALKING_UPSTAIRS,3
-0.2692,-0.45705,1.3591,1.5645,WALKING_UPSTAIRS,3
-1.40405,0.874075,1.421625,2.2035,WALKING_UPSTAIRS,3
-2.0296,0.80245,0.62215,2.28075,WALKING_UPSTAIRS,3
-2.59655,0.256025,1.428725,2.9865,WALKING_UPSTAIRS,3
-2.6256,0.1915,2.1,3.369666667,WALKING_UPSTAIRS,3
-1.53152,0.59694,0.64818,1.8724,WALKING_UPSTAIRS,3
-0.0693,0.780675,-0.95675,1.28325,WALKING_UPSTAIRS,3
0.91185,0.637175,-1.1888,1.6315,WALKING_UPSTAIRS,3
0.439625,0.702525,-0.2865,0.9955,WALKING_UPSTAIRS,3
-1.422025,0.58235,0.685425,1.70425,WALKING_UPSTAIRS,3
-2.203025,0.362525,0.546125,2.32125,WALKING_UPSTAIRS,3
-2.235433333,0.222966667,0.093866667,2.249,WALKING_UPSTAIRS,3
-2.20596,0.18268,-0.34804,2.2464,WALKING_UPSTAIRS,3
-2.4485,0.170925,-0.696425,2.554,WALKING_UPSTAIRS,3
-2.5076,0.108166667,0.101833333,2.522333333,WALKING_UPSTAIRS,3
-2.5731,0.3947,0.52108,2.6598,WALKING_UPSTAIRS,3
-3.056066667,1.1113,0.719966667,3.333666667,WALKING_UPSTAIRS,3
-2.920725,1.577625,0.257375,3.34275,WALKING_UPSTAIRS,3
-2.96555,1.57645,-0.554825,3.40825,WALKING_UPSTAIRS,3
-3.214025,1.2706,-0.436525,3.4885,WALKING_UPSTAIRS,3
-2.95534,1.02618,0.41626,3.1722,WALKING_UPSTAIRS,3
-2.491833333,1.206466667,1.0965,2.984,WALKING_UPSTAIRS,3
-1.43035,1.3122,1.11015,2.253,WALKING_UPSTAIRS,3
-0.04835,1.0462,0.8458,1.37925,WALKING_UPSTAIRS,3
0.285075,0.698575,1.195925,1.42725,WALKING_UPSTAIRS,3
0.164875,0.274025,2.0395,2.0725,WALKING_UPSTAIRS,3
0.713975,-0.416925,2.1457,2.42625,WALKING_UPSTAIRS,3
2.2178,-2.845975,-3.215,4.87575,WALKING_UPSTAIRS,3
2.30115,-6.7445,-0.1409,7.32325,WALKING_UPSTAIRS,3
4.8752,-7.054975,2.860125,9.0865,WALKING_UPSTAIRS,3
