ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-0.0348,0.037025,-0.0084,0.05475,STANDING,5
-0.03405,0.009975,0.005175,0.03875,STANDING,5
-0.039875,0.015075,0.039925,0.05875,STANDING,5
-0.09815,0.0199,0.054525,0.114,STANDING,5
-0.143,0.0002,0.0699,0.15925,STANDING,5
-0.182875,0.02215,0.0734,0.1995,STANDING,5
-0.20405,0.061325,0.0552,0.2205,STANDING,5
-0.178825,0.06155,0.02155,0.1905,STANDING,5
-0.13885,0.041125,0.0044,0.14525,STANDING,5
-0.10715,-0.004675,-0.026075,0.11275,STANDING,5
-0.02775,-0.02515,-0.054175,0.07275,STANDING,5
0.05812,-0.0089,-0.05236,0.0834,STANDING,5
0.070066667,0.030933333,-0.039266667,0.088,STANDING,5
0.00694,0.06742,-0.00818,0.0726,STANDING,5
-0.0103,0.05885,0.052525,0.081,STANDING,5
-0.01975,0.0401,0.063125,0.07825,STANDING,5
0.00065,0.009775,0.056075,0.058,STANDING,5
0.02355,-0.035575,0.030225,0.05475,STANDING,5
0.007225,-0.0695,0.0361,0.0795,STANDING,5
-0.03395,-0.005125,0.06505,0.07725,STANDING,5
-0.03245,0.041175,0.087,0.102,STANDING,5
-0.02825,0.00465,0.096675,0.102,STANDING,5
-0.0204,0.020075,0.095925,0.1015,STANDING,5
0.009175,0.05545,0.0697,0.09125,STANDING,5
-0.03,0.0565,0.0468,0.080666667,STANDING,5
-0.08655,0.028725,0.0752,0.12,STANDING,5
-0.125125,0.010775,0.10425,0.1635,STANDING,5
-0.154075,0.055875,0.079775,0.183,STANDING,5
-0.170475,0.069325,0.046775,0.1905,STANDING,5
-0.18105,0.031825,0.033525,0.187,STANDING,5
-0.156675,0.020575,0.011775,0.1585,STANDING,5
-0.104775,0.012525,0.0132,0.107,STANDING,5
-0.034875,0.0222,0.02935,0.0525,STANDING,5
-0.02844,-0.00578,0.02064,0.039,STANDING,5
-0.053175,0.00245,0.06745,0.08725,STANDING,5
